lat	lon	hit
39.05385	-74.77548	1.0
30.0537	-89.88047	0.0
-0.70318	-80.20141	0.0
35.66591	-75.4799	1.0
41.96607	-87.63337	0.0
38.7695	-77.0494	0.0
42.01461	-83.20015	0.0
42.46134	-76.50546	0.0
42.03653	-82.51078	0.0
42.97643	-70.6125	0.0
16.08764	-88.28977	1.0
43.61765	-65.78809	1.0
43.86807	-69.43308	1.0
42.0786	-70.22491	1.0
35.55323	-97.5823	0.0
40.61703	-73.82446	0.0
37.62688	-122.14963	0.0
40.59929	-73.92031	0.0
37.036	-121.093	0.0
43.69282	-70.238	1.0
40.58889	-73.55667	0.0
42.7639	-70.8023	0.0
44.36717	-67.86462	1.0
58.75604	-94.1461	0.0
69.99799	-152.90142	0.0
61.06179	-149.80906	0.0
70.02548	-152.86294	0.0
42.7767	-70.80729	1.0
40.43925	-73.98693	1.0
43.7067	-70.24176	0.0
28.64339	-80.76284	1.0
42.79855	-70.80907	1.0
36.6779	-75.9159	0.0
29.22805	-94.91419	0.0
13.35722	-89.03681	0.0
38.33026	-75.09603	0.0
27.2644	-82.55178	1.0
12.44496	-69.94536	1.0
27.32034	-82.58522	1.0
37.12145	-76.29627	1.0
39.68526	-75.07919	0.0
29.62872	-82.31122	0.0
42.92061	-74.08579	0.0
39.34402	-76.91966	0.0
36.08625	-80.2836	1.0
35.81171	-81.04079	1.0
26.50015	-80.21088	1.0
35.75049	-86.61549	1.0
37.209	-80.49089	1.0
36.70439	-78.88097	1.0
47.33057	-119.64356	0.0
40.31576	-112.34189	1.0
42.57656	-120.21405	0.0
35.06049	-111.32146	1.0
39.51013	-111.61517	1.0
33.36145	-111.73395	0.0
25.98509	-97.53091	1.0
26.18561	-98.37994	1.0
33.34504	-111.73595	1.0
33.36145	-111.73395	1.0
25.85196	-97.42118	0.0
26.24585	-97.38002	0.0
34.05072	-116.56938	1.0
34.43325	-119.67645	1.0
35.08933	-85.24528	0.0
42.4025	-87.8324	1.0
43.59999	-84.29186	1.0
37.83623	-121.58801	1.0
29.67135	-96.27371	1.0
40.16533	-76.20533	0.0
42.45496	-122.94993	1.0
43.40956	-66.01459	1.0
39.57898	-120.37527	0.0
48.78456	-123.66271	0.0
38.21067	-122.51266	1.0
39.53072	-120.01919	0.0
34.60498	-112.41366	1.0
33.55346	-111.62259	1.0
31.9543	-110.76593	0.0
36.07498	-115.00214	1.0
40.93698	-100.59515	1.0
37.2442	-86.99434	1.0
27.91094	-81.14967	1.0
46.0198	-65.0425	1.0
44.44947	-123.20891	1.0
19.37038	-96.37762	1.0
29.59289	-98.67998	1.0
26.14798	-97.98979	1.0
29.86027	-97.92156	1.0
30.41215	-97.75442	1.0
26.48993	-98.81104	1.0
36.5303	-87.32344	0.0
41.61644	-72.5818	0.0
41.91656	-86.38198	0.0
42.12065	-72.45494	0.0
42.71099	-73.18754	0.0
38.50169	-121.0454	1.0
37.63028	-120.58054	1.0
37.07819	-119.86451	1.0
31.4296	-110.3224	1.0
31.9136	-109.1408	1.0
31.37451	-111.1023	0.0
34.766	-111.894	1.0
34.64922	-111.75229	1.0
41.87518	-87.76981	1.0
44.27198	-78.36571	0.0
38.94245	-92.39128	0.0
38.88774	-78.16302	1.0
38.40422	-85.59129	0.0
38.55607	-76.6484	1.0
38.95927	-85.79992	0.0
35.72055	-106.0121	1.0
35.16756	-106.38019	0.0
50.76121	-114.81541	0.0
37.43186	-104.98251	0.0
48.35002	-69.3995	1.0
49.19951	-57.42794	0.0
43.46937	-65.75129	0.0
47.52511	-52.75288	0.0
47.54757	-68.98908	0.0
47.72922	-122.11336	0.0
49.39205	-123.35464	1.0
37.21752	-121.8428	0.0
46.19445	-123.79236	1.0
37.73837	-122.4534	0.0
42.49302	-70.84019	0.0
43.20543	-72.44041	0.0
43.25471	-81.83647	1.0
14.07568	-87.44488	1.0
48.09605	-122.71398	1.0
31.96269	-106.6661	0.0
44.21419	-87.51822	1.0
48.47986	-79.48892	0.0
26.0813	-98.13514	0.0
40.00245	-75.04546	0.0
26.57162	-81.82589	1.0
40.94522	-75.1376	1.0
37.19761	-86.12547	1.0
40.5752	-76.02465	1.0
39.016	-76.402	1.0
39.753	-105.23438	1.0
39.48759	-75.39988	0.0
46.42091	-90.45922	0.0
44.08078	-77.87479	0.0
42.71099	-73.18754	0.0
46.06765	-65.16459	0.0
31.44652	-110.3096	1.0
31.4422	-110.2856	1.0
33.22765	-108.26634	1.0
31.44652	-110.3096	0.0
17.09098	-96.49803	0.0
46.43644	-91.55163	0.0
40.48051	-76.54462	0.0
42.2956	-71.61575	0.0
53.53337	-113.5366	0.0
33.08578	-117.31287	0.0
31.49672	-110.84894	0.0
25.85196	-97.42118	0.0
58.3524	-134.59451	0.0
58.35536	-134.62595	0.0
46.84697	-92.03152	1.0
39.12795	-87.22252	1.0
44.98456	-91.68739	1.0
20.35222	-105.30694	0.0
48.43467	-118.73886	1.0
39.08177	-87.35388	0.0
38.96358	-94.84325	1.0
34.88658	-110.19236	0.0
39.91194	-83.90739	1.0
39.26897	-74.84831	0.0
39.05861	-77.33421	0.0
15.37652	-90.43718	1.0
37.2683	-76.69363	1.0
44.94409	-73.19851	0.0
38.77329	-76.71066	1.0
38.2869	-75.36427	0.0
42.6112	-86.00177	1.0
39.00638	-87.24037	1.0
37.6961	-89.07089	0.0
41.751	-71.031	0.0
44.02996	-73.21836	1.0
41.98487	-73.03097	1.0
26.11568	-80.23916	1.0
45.64486	-110.88083	1.0
32.34995	-86.18362	1.0
26.98456	-82.13242	0.0
36.06608	-78.80536	1.0
39.01945	-87.2349	1.0
30.39809	-89.70062	0.0
43.62767	-79.33158	0.0
43.59106	-79.51125	1.0
41.1294	-75.36688	1.0
41.73066	-73.88058	1.0
41.54151	-75.92653	0.0
42.32811	-71.10257	1.0
44.79898	-71.73401	1.0
42.06438	-70.15841	1.0
35.63347	-82.55752	1.0
39.73068	-84.12605	1.0
38.88774	-78.16302	1.0
-1.40656	-78.29738	0.0
42.37953	-84.06143	0.0
40.98027	-75.14196	0.0
43.15886	-91.23905	1.0
35.75299	-82.21988	0.0
29.71444	-82.4608	1.0
36.85358	-121.31087	0.0
37.78143	-94.75584	1.0
34.58517	-118.45412	1.0
39.06475	-78.06447	1.0
42.73693	-73.88609	0.0
41.95043	-71.79027	0.0
38.12132	-84.49654	1.0
41.13525	-75.21153	1.0
42.46809	-71.15824	0.0
26.97271	-82.37437	1.0
37.65613	-79.10519	0.0
38.05145	-78.45156	1.0
36.0603	-86.8017	1.0
26.69394	-78.97453	1.0
43.93252	-76.8885	1.0
43.11238	-89.48455	1.0
44.23831	-73.79826	1.0
44.49391	-75.03909	1.0
43.9942	-77.71059	1.0
40.62629	-82.05034	0.0
46.28306	-71.24394	1.0
42.42592	-76.33575	1.0
43.78138	-72.29106	1.0
41.62771	-83.19188	1.0
46.94005	-123.0342	0.0
43.8949	-122.92909	1.0
41.2767	-122.33942	0.0
41.2767	-122.33942	1.0
47.38615	-122.10353	1.0
10.4346	-84.00232	0.0
41.62771	-83.19188	1.0
44.1154	-90.23211	0.0
43.26387	-79.0568	0.0
43.33777	-70.54971	0.0
31.58506	-97.19388	1.0
17.72476	-64.66042	1.0
41.62771	-83.19188	1.0
43.9579	-73.41613	1.0
41.63106	-83.19585	1.0
39.92709	-74.65654	0.0
41.53667	-74.51667	1.0
35.92753	-79.07693	0.0
28.09992	-81.9222	1.0
29.39426	-98.38214	0.0
45.37112	-75.79155	1.0
41.67048	-91.50869	0.0
37.21981	-80.4161	1.0
41.79602	-77.29868	1.0
39.13181	-84.79922	1.0
41.7812	-87.58133	1.0
41.26387	-69.96986	0.0
24.5463	-81.8106	0.0
39.05377	-77.28895	0.0
41.62771	-83.19188	1.0
28.5836	-81.3586	0.0
40.77155	-73.97248	1.0
41.68419	-83.36544	1.0
18.31521	-71.57716	1.0
38.30981	-123.06198	1.0
35.26738	-120.69291	1.0
46.19053	-118.10989	0.0
45.51146	-122.59403	0.0
35.10341	-106.38195	1.0
43.9942	-77.71059	1.0
44.86734	-81.33222	1.0
44.42679	-68.36517	0.0
30.6077	-96.33405	1.0
30.45	-97.68012	1.0
29.69841	-93.94818	0.0
44.40969	-77.54657	0.0
10.20419	-84.53357	0.0
44.61913	-79.00226	0.0
10.34101	-84.79063	0.0
40.59187	-79.84192	1.0
40.98784	-75.12907	1.0
42.4025	-87.8324	0.0
43.0067	-77.8019	1.0
39.96294	-75.21148	1.0
42.94816	-77.8707	0.0
32.41364	-87.0231	0.0
35.21101	-97.24236	0.0
31.82131	-110.99878	0.0
41.81967	-96.10524	1.0
40.95514	-111.91914	1.0
48.5933	-102.4438	1.0
32.15285	-80.72973	1.0
37.69852	-123.00279	0.0
26.61599	-80.04619	1.0
34.15443	-119.37675	1.0
27.83759	-97.22057	1.0
39.81295	-75.29022	1.0
41.67288	-70.01175	1.0
40.79431	-73.91382	1.0
39.465	-74.44778	0.0
34.29507	-114.10031	1.0
12.56318	-70.05084	0.0
30.46451	-92.22919	1.0
33.36145	-111.73395	1.0
23.26972	-106.45556	0.0
40.58132	-74.00527	0.0
46.93913	-52.8929	0.0
41.69016	-70.12037	0.0
41.37218	-71.58563	0.0
41.91975	-70.54283	0.0
40.76865	-124.23898	0.0
36.95823	-122.0945	0.0
34.05776	-120.33457	0.0
39.43472	-123.81561	0.0
44.80559	-81.24639	1.0
42.93563	-95.36862	0.0
46.9551	-103.4581	1.0
42.0139	-76.11941	1.0
47.93317	-97.1197	1.0
40.62555	-98.6097	1.0
39.94763	-104.74837	1.0
44.22213	-72.8482	1.0
48.47566	-68.43422	1.0
47.32114	-71.14609	1.0
50.78689	-114.34829	1.0
47.59117	-69.09615	1.0
43.29883	-113.79267	0.0
40.33948	-108.3494	1.0
48.09596	-107.79379	1.0
41.67877	-105.52561	1.0
40.43691	-121.53275	1.0
47.01469	-120.71606	1.0
41.56107	-123.77812	1.0
50.51368	-123.05041	0.0
53.28928	-132.18786	1.0
43.84594	-110.57546	0.0
44.78386	-110.45215	0.0
38.48283	-109.30757	0.0
44.75251	-107.19922	0.0
44.91603	-110.28144	0.0
48.26809	-69.53368	0.0
48.61724	-77.46927	0.0
46.63718	-114.38449	1.0
70.14746	-151.74831	0.0
70.43732	-150.68088	1.0
64.63447	-165.71503	0.0
60.40984	-163.90288	1.0
63.50336	-149.87491	1.0
39.66264	-105.87942	0.0
48.69051	-113.73172	0.0
63.0859	-146.43145	1.0
51.89419	-176.64436	0.0
51.89419	-176.64436	0.0
51.89419	-176.64436	0.0
39.20386	-95.80372	1.0
29.67135	-96.27371	1.0
29.67135	-96.27371	0.0
40.08875	-102.2275	0.0
58.37867	-116.00236	1.0
46.32287	-86.11349	0.0
49.66803	-109.99191	0.0
48.91327	-112.00753	0.0
49.18384	-107.55932	0.0
41.45069	-72.7802	0.0
40.94619	-73.11564	0.0
45.57709	-73.65962	0.0
40.36355	-83.04823	0.0
48.86788	-104.05531	1.0
49.68536	-125.01628	1.0
42.60197	-70.81907	1.0
39.29764	-84.69275	1.0
45.46171	-73.54639	1.0
43.58614	-72.91592	1.0
26.06319	-97.96589	1.0
26.17202	-98.3829	1.0
26.14806	-97.98977	1.0
29.18092	-102.95571	1.0
28.29671	-97.28046	1.0
40.77155	-73.97248	0.0
34.28444	-80.52361	0.0
41.93283	-74.0293	0.0
40.77155	-73.97248	0.0
42.35899	-71.24858	0.0
41.68253	-86.98254	1.0
38.75213	-93.59535	1.0
37.60946	-78.29902	0.0
39.22045	-76.42174	1.0
34.29841	-118.01022	1.0
34.03947	-116.94002	1.0
37.85071	-120.39677	1.0
37.02574	-119.6677	1.0
39.00828	-108.74107	1.0
36.17232	-105.04339	1.0
36.81251	-121.72562	0.0
34.12784	-109.9527	1.0
37.82665	-120.52135	1.0
32.7023	-114.64548	1.0
32.27855	-111.02249	1.0
32.12344	-111.12808	0.0
32.24124	-110.7554	1.0
31.53901	-110.76063	1.0
44.37148	-121.66328	0.0
39.53295	-120.02308	1.0
37.08285	-118.98193	0.0
39.05972	-120.57169	1.0
39.78172	-120.67175	0.0
43.44354	-115.35351	1.0
61.83933	-150.10486	1.0
44.5038	-120.38202	1.0
44.28551	-111.27983	1.0
43.94432	-74.05499	1.0
30.21903	-82.38338	1.0
34.5	-80.21667	0.0
35.15593	-79.36892	1.0
33.14773	-79.39611	1.0
30.09242	-85.0407	0.0
44.28551	-111.27983	0.0
46.43962	-115.5167	0.0
61.84069	-150.11142	0.0
61.83714	-150.11484	0.0
49.87458	-95.91039	0.0
36.05885	-118.91882	0.0
38.56397	-121.44163	0.0
37.95745	-121.34459	0.0
41.70451	-73.22611	0.0
40.66028	-73.96895	0.0
42.89594	-87.94351	1.0
27.8398	-82.6705	0.0
31.78912	-109.09265	1.0
31.9042	-109.15616	1.0
33.28067	-115.57969	1.0
42.717	-89.05862	1.0
46.60897	-73.91387	0.0
40.40921	-75.66471	1.0
43.18174	-72.58401	0.0
42.36924	-76.36644	0.0
46.42415	-115.56207	0.0
49.41481	-115.45659	0.0
36.4388	-115.35957	0.0
36.97802	-119.73093	0.0
38.50808	-122.04292	1.0
49.3682	-123.19415	0.0
40.87896	-109.54665	0.0
42.30474	-72.32368	0.0
34.20589	-81.09527	0.0
41.97347	-72.97347	0.0
40.95514	-111.91914	1.0
34.08243	-117.79897	0.0
40.3371	-104.25948	0.0
34.08243	-117.79897	0.0
40.52111	-104.80442	0.0
47.61851	-119.29303	1.0
43.8925	-112.35738	1.0
48.12542	-123.44957	0.0
49.22133	-123.2111	1.0
39.69314	-105.11813	0.0
45.35345	-75.81234	1.0
39.84176	-86.30447	1.0
37.91062	-75.34797	1.0
36.0747	-86.50884	0.0
42.14338	-124.35635	1.0
53.49373	-114.17408	1.0
53.56091	-117.14267	1.0
48.59226	-123.0304	1.0
46.41028	-86.64073	1.0
42.7639	-70.8023	1.0
36.91123	-121.80348	1.0
50.56525	-113.71798	1.0
34.12062	-118.33237	0.0
41.51449	-93.78342	0.0
38.40828	-80.57019	0.0
33.02646	-96.97019	1.0
33.54611	-111.65944	1.0
29.91019	-90.00755	0.0
26.69394	-78.97453	1.0
29.06282	-97.3385	1.0
26.12603	-97.95592	1.0
38.10311	-86.99844	0.0
35.9472	-83.6897	1.0
42.15521	-80.08926	0.0
42.65391	-87.86925	1.0
30.17968	-97.74688	0.0
-31.73779	-60.44567	1.0
-26.85346	-59.02108	0.0
32.81563	-96.72647	0.0
-34.96209	-54.94652	1.0
32.241	-111.16526	1.0
33.52475	-114.13543	1.0
33.57588	-111.51541	1.0
31.85185	-110.97506	1.0
32.25183	-110.80648	1.0
35.54937	-105.16795	1.0
38.5588	-121.5822	1.0
36.7811	-120.79897	1.0
28.66912	-81.56685	1.0
26.91824	-82.31575	1.0
33.32909	-117.32274	1.0
14.79708	-88.00512	1.0
29.057	-95.22934	1.0
8.11168	-80.58384	1.0
29.057	-95.22934	1.0
48.40011	-107.65135	0.0
42.10058	-87.81891	0.0
26.14009	-97.17482	0.0
42.41858	-88.16331	1.0
35.71467	-76.5881	1.0
28.66912	-81.56685	1.0
30.09575	-92.82571	1.0
32.16157	-81.11418	1.0
47.99389	-122.49267	1.0
49.27159	-123.19438	0.0
44.29412	-120.98934	0.0
47.99389	-122.49267	1.0
-4.69951	-37.353	0.0
10.03444	-84.9099	0.0
-4.39816	-37.82394	1.0
-4.69951	-37.353	1.0
13.43344	-87.48362	0.0
27.31016	-97.74828	1.0
37.43592	-122.09892	0.0
35.07201	-90.13778	0.0
39.75881	-104.87785	1.0
38.03207	-121.63745	1.0
33.20196	-115.61284	1.0
41.78369	-111.87687	1.0
50.98232	-113.65472	1.0
37.07711	-113.59757	1.0
34.18656	-118.14804	1.0
45.13427	-87.2401	1.0
46.84697	-92.03152	1.0
53.83694	-122.59154	1.0
44.89082	-124.02534	1.0
48.11824	-122.76331	1.0
38.94345	-121.30336	0.0
38.88252	-77.15752	0.0
34.00585	-83.37816	1.0
32.24371	-111.16813	1.0
32.37684	-111.02309	1.0
33.42078	-111.93404	0.0
32.26242	-111.03072	0.0
44.67571	-124.07249	0.0
57.17012	-170.29675	1.0
36.63738	-121.93575	1.0
57.17012	-170.29675	0.0
70.1179	-145.84912	1.0
44.11869	-78.96465	0.0
33.44499	-115.84749	0.0
61.1788	-149.96072	0.0
48.53676	-112.94139	1.0
45.70007	-111.70512	1.0
33.60806	-102.6083	1.0
36.07498	-115.00214	0.0
40.85612	-96.87536	1.0
42.77535	-86.20952	0.0
36.13691	-81.73409	0.0
26.67691	-80.49241	1.0
		1.0
		0.0
		0.0
		0.0
32.30316	-64.87742	0.0
29.22805	-94.91419	1.0
43.88443	-68.74844	0.0
29.33169	-94.73242	0.0
35.44841	-120.94378	1.0
49.44051	-123.72275	1.0
49.23553	-123.96475	0.0
32.67365	-117.24116	1.0
44.82882	-124.0659	1.0
29.0749	-97.65358	1.0
48.6024	-68.21138	1.0
42.56479	-100.74984	1.0
50.4392	-106.64312	1.0
37.76828	-94.82468	0.0
27.2644	-82.55178	0.0
40.76865	-124.23898	1.0
47.60331	-122.70527	1.0
42.364	-87.8139	1.0
28.06412	-82.83028	0.0
26.66909	-82.2551	1.0
33.73912	-96.77625	1.0
43.74903	-117.00465	0.0
44.85042	-93.90876	1.0
-6.91939	-79.87109	1.0
37.6541	-122.15445	0.0
58.35536	-134.62595	1.0
33.69598	-118.04578	0.0
47.51183	-69.95463	0.0
43.70098	-83.51686	1.0
31.12967	-99.42957	1.0
51.45952	-56.87056	0.0
29.83191	-95.01744	0.0
48.28361	-101.32972	0.0
41.38392	-87.67744	0.0
36.9065	-76.37	0.0
41.45003	-71.39909	0.0
40.10206	-74.03445	0.0
39.10721	-74.70536	1.0
43.80393	-66.14951	1.0
40.63914	-74.03695	1.0
33.44077	-116.04423	1.0
32.76303	-79.83219	0.0
38.44075	-121.47926	1.0
9.00517	-79.49172	1.0
38.55179	-121.6208	0.0
26.48973	-98.05044	1.0
53.259	-131.82152	1.0
70.43732	-150.68088	0.0
39.88935	-75.26015	0.0
29.78561	-93.18998	1.0
30.64242	-96.36091	1.0
41.28335	-80.34285	1.0
18.00713	-67.14902	1.0
48.58966	-123.37225	1.0
44.95918	-123.25686	1.0
57.17012	-170.29675	1.0
40.76865	-124.23898	1.0
44.49696	-124.08395	0.0
40.76865	-124.23898	1.0
30.2182	-97.64581	0.0
36.17353	-86.82658	0.0
51.12504	-114.63435	0.0
35.25017	-91.58273	1.0
40.62337	-73.62422	0.0
34.69096	-120.60038	1.0
38.93593	-74.94345	1.0
41.38093	-71.52331	0.0
29.8697	-97.59889	0.0
35.90652	-119.37585	1.0
60.42444	-134.24267	0.0
27.32822	-82.43402	1.0
33.6991	-118.04964	0.0
40.77196	-124.1952	1.0
33.0827	-115.70972	1.0
37.43934	-121.96007	1.0
33.70265	-118.05074	0.0
29.69974	-94.37038	1.0
40.84447	-124.08233	1.0
33.1089	-102.17036	1.0
27.71081	-97.31279	1.0
28.9432	-113.55589	1.0
32.54344	-117.12494	1.0
46.82388	-54.18779	1.0
36.6168	-121.94225	0.0
33.96317	-118.45236	0.0
40.40672	-74.78511	1.0
46.88858	-71.29902	1.0
39.80214	-83.8816	0.0
43.70222	-75.45736	1.0
41.2	-73.06667	1.0
43.25565	-88.56162	1.0
-29.8934	-71.27271	0.0
19.73084	-155.02859	0.0
57.17012	-170.29675	0.0
32.84979	-117.27013	0.0
36.95294	-122.03714	0.0
48.97927	-103.2964	1.0
30.51017	-81.45857	1.0
41.26199	-72.55482	1.0
26.44767	-82.11113	1.0
39.53013	-74.31839	1.0
31.42195	-81.27867	1.0
36.62174	-121.94215	0.0
20.86715	-105.43854	1.0
40.39945	-89.94189	0.0
46.07031	-118.85765	1.0
39.90017	-85.83471	0.0
34.28468	-98.93947	0.0
56.27056	-120.77667	0.0
60.97087	-149.45763	1.0
51.03035	-114.00992	0.0
48.37159	-116.4563	0.0
49.66708	-125.00744	0.0
43.70111	-69.83713	0.0
49.11524	-118.98207	1.0
41.77576	-77.39182	1.0
41.75651	-71.75419	0.0
45.00818	-92.17467	0.0
34.61354	-84.6776	1.0
29.7155	-84.7535	1.0
36.99501	-121.90834	0.0
37.78979	-122.48469	1.0
37.76758	-122.48187	0.0
35.11255	-111.69036	0.0
32.39263	-110.70247	0.0
45.3864	-75.4929	1.0
39.56431	-105.19857	1.0
44.46598	-111.50505	1.0
40.62153	-76.2693	1.0
42.37592	-71.48306	0.0
39.85579	-81.74867	0.0
43.03169	-87.895	1.0
41.27747	-74.53209	1.0
47.47168	-114.13618	1.0
42.20833	-109.2253	1.0
41.94899	-87.6407	0.0
41.96338	-87.63442	1.0
39.94306	-104.7625	1.0
41.96338	-87.63442	1.0
40.64274	-74.64572	1.0
43.45912	-116.27436	1.0
31.81644	-116.60806	0.0
40.88591	-104.98124	0.0
50.23754	-104.6283	1.0
47.73127	-119.45439	1.0
47.59513	-61.5983	1.0
46.31414	-64.51074	1.0
39.64539	-104.84716	1.0
38.01006	-94.07205	1.0
42.371	-71.146	1.0
35.88637	-86.38697	1.0
15.92659	-96.4195	0.0
20.97652	-89.65792	1.0
15.98014	-93.78456	1.0
11.26818	-85.8583	1.0
28.60088	-81.73556	0.0
35.17244	-78.87647	0.0
33.51033	-81.68435	0.0
39.86666	-75.96822	0.0
42.57603	-88.7607	0.0
39.05415	-108.57415	0.0
32.41864	-110.92931	1.0
31.91411	-109.13943	0.0
31.572	-111.3244	1.0
44.44947	-123.20891	1.0
23.1916	-109.96787	0.0
31.72214	-110.87972	0.0
32.24577	-111.06788	1.0
34.2757	-114.05794	0.0
31.70451	-110.87645	0.0
		0.0
		0.0
		0.0
		0.0
		1.0
42.69778	-84.37899	0.0
30.61763	-85.72766	0.0
44.0071	-73.25667	0.0
39.26004	-75.46423	0.0
45.2002	-77.92472	0.0
		1.0
		1.0
		1.0
		1.0
		1.0
40.60275	-74.24799	1.0
33.47693	-84.3369	0.0
42.3749	-88.0324	1.0
39.50057	-75.66738	0.0
38.94451	-74.9705	1.0
40.10206	-74.03445	1.0
35.41604	-120.87075	0.0
37.09464	-121.84407	1.0
37.82067	-122.16685	1.0
34.1351	-118.87401	1.0
32.77556	-117.19756	1.0
13.00233	-87.20208	0.0
31.63771	-81.27181	0.0
30.19069	-95.50973	0.0
29.75603	-95.04923	1.0
29.12483	-90.78848	0.0
36.70476	-119.89165	1.0
34.28468	-98.93947	1.0
33.88545	-117.1041	1.0
39.48576	-104.81895	1.0
33.46068	-116.10229	1.0
41.28333	-74.52625	1.0
28.68334	-81.5988	1.0
28.17586	-81.43718	0.0
37.90046	-75.34317	1.0
31.72515	-110.88011	0.0
32.23986	-109.81764	0.0
34.84675	-111.87292	0.0
32.46356	-110.9019	0.0
39.5511	-79.77462	0.0
32.95872	-80.19693	0.0
41.96766	-88.29387	0.0
48.08719	-65.4462	0.0
45.67981	-73.70362	0.0
34.03219	-118.01415	0.0
31.5479	-110.1409	0.0
37.39899	-122.20507	0.0
45.52499	-122.71716	0.0
46.99222	-122.83444	1.0
32.24577	-111.06788	1.0
32.50808	-110.91205	1.0
32.77977	-115.56656	1.0
34.44169	-118.55968	1.0
33.18646	-116.32568	1.0
32.24054	-110.93628	1.0
32.50808	-110.91205	0.0
19.31311	-99.19981	0.0
31.92122	-109.12826	0.0
46.71303	-113.97736	0.0
31.72515	-110.88011	1.0
46.97399	-114.02985	0.0
49.54987	-114.36138	0.0
35.2167	-106.41533	0.0
35.00364	-106.68757	0.0
31.72515	-110.88011	0.0
39.07079	-106.98897	0.0
40.36413	-105.54713	0.0
47.42227	-120.88474	0.0
43.8949	-122.92909	0.0
45.33025	-122.42615	0.0
39.35509	-119.85039	0.0
48.51979	-123.38968	0.0
33.59808	-117.6556	1.0
33.7845	-118.34837	1.0
32.74081	-117.14419	0.0
36.59404	-121.90999	0.0
33.24718	-117.27296	0.0
32.30956	-110.81555	0.0
31.84562	-110.96842	0.0
32.02524	-112.8489	0.0
32.38305	-112.86304	0.0
31.76334	-110.84588	1.0
37.74846	-104.5998	1.0
35.87907	-106.33442	0.0
43.00347	-76.74607	0.0
33.00955	-117.27675	1.0
44.89774	-72.1959	0.0
46.76874	-124.09384	0.0
35.70876	-121.30533	0.0
30.09821	-92.79465	0.0
29.9289	-95.80956	1.0
29.57928	-82.27884	1.0
47.95046	-97.3338	1.0
30.03618	-92.83128	0.0
31.401	-111.087	0.0
37.12063	-113.38354	0.0
42.15908	-118.6172	1.0
43.47715	-116.92475	0.0
45.80744	-122.74329	0.0
33.23521	-97.15716	1.0
37.9162	-122.38658	1.0
30.37137	-81.40731	0.0
38.78	-76.709	0.0
34.56394	-86.77871	0.0
36.40857	-119.09128	1.0
40.04946	-76.26875	1.0
40.50117	-81.15438	1.0
35.68419	-88.01338	1.0
45.03362	-63.05363	1.0
37.94039	-75.35932	0.0
48.51979	-123.38968	0.0
47.83139	-120.75669	0.0
46.30081	-122.81942	0.0
48.46049	-123.55869	0.0
49.79331	-119.31453	0.0
20.34041	-105.3495	0.0
31.86888	-109.18839	0.0
23.41011	-105.93129	0.0
14.64278	-88.5905	0.0
21.0236	-105.30002	0.0
43.82003	-72.25262	0.0
41.9554	-82.514	1.0
24.5977	-81.58338	0.0
38.5694	-79.6607	0.0
41.68516	-83.32392	1.0
44.32796	-72.76159	0.0
42.20548	-122.6996	0.0
43.6037	-74.57216	0.0
29.69179	-84.78804	0.0
41.62771	-83.19188	1.0
40.51634	-86.80763	0.0
42.36244	-76.4523	0.0
31.93343	-109.27327	0.0
45.36915	-75.89025	0.0
41.9554	-82.514	0.0
47.49761	-115.95743	0.0
45.54734	-122.37319	0.0
42.29881	-72.58929	1.0
41.99431	-87.84968	0.0
39.05075	-90.93519	0.0
42.62391	-70.93361	0.0
48.4162	-122.6645	0.0
48.60656	-121.6992	1.0
48.69508	-113.71993	1.0
55.2854	-128.07262	1.0
45.70518	-111.00848	0.0
37.62625	-119.07343	1.0
46.47691	-111.25595	1.0
47.86314	-114.27982	1.0
39.37153	-104.78065	0.0
35.97694	-118.59626	0.0
39.0903	-104.87845	0.0
34.7698	-112.06045	1.0
34.93193	-119.39907	1.0
43.09066	-77.37802	0.0
39.75138	-75.80181	0.0
39.50159	-76.68547	0.0
42.75973	-93.2212	0.0
39.80862	-75.68194	1.0
29.6179	-82.42061	1.0
47.68153	-122.25055	0.0
42.50312	-76.41263	1.0
43.83614	-66.14319	1.0
48.54602	-123.01224	1.0
44.53519	-71.78992	1.0
41.37333	-106.29684	1.0
39.84332	-111.72076	1.0
30.75008	-109.83103	0.0
39.13049	-119.70747	0.0
37.07751	-106.38706	0.0
33.933	-112.693	0.0
30.69712	-104.12327	0.0
44.33195	-73.25154	0.0
26.57162	-81.82589	0.0
39.7767	-79.92465	0.0
38.70249	-92.97953	0.0
40.97044	-96.86769	0.0
45.31437	-72.72288	0.0
45.77944	-93.01142	0.0
45.30036	-64.39867	0.0
43.75753	-70.9224	0.0
49.04308	-68.43226	0.0
37.77794	-122.12801	0.0
38.35795	-122.25878	0.0
38.93885	-122.99605	0.0
36.54845	-121.91717	0.0
41.96338	-87.63442	0.0
42.55472	-96.4706	0.0
48.24426	-69.54764	0.0
47.57765	-83.72264	0.0
19.07191	-97.00817	0.0
50.35534	-122.83134	0.0
45.51146	-122.59403	0.0
51.68589	-120.01772	0.0
31.51727	-110.38879	0.0
47.98505	-103.98878	0.0
39.5664	-79.23906	0.0
38.60664	-90.25821	0.0
46.48953	-94.00263	0.0
41.97155	-87.66475	0.0
31.49672	-110.84894	0.0
40.61132	-115.37526	0.0
49.913	-120.88191	1.0
47.58307	-117.12061	0.0
49.40925	-115.44023	0.0
39.58182	-105.15984	0.0
35.88891	-106.3039	0.0
39.84332	-111.72076	0.0
